UnifiedAssetId,Component,ComponentAssetId,AssetStatus,CanonicalName,SourceType,Category,ContextOrSubcategory,Family,PublicRelativePath,ByteLength,SHA256,OriginalComponentPath
ITEM::i051_0021_01,ITEM,i051_0021_01,READY,"Fighting Codex, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0021_01__Fighting Codex, Vol. 1.png",21998,18865053FCE66FB57760C9C402859CECA331200E488BF6F2F5CEA4D66583A75D,"assets/Training & Upgrades/Drinks & Training Machines/i051_0021_01__Fighting Codex, Vol. 1.png"
ITEM::i051_0022_00,ITEM,i051_0022_00,READY,"Poison Tome, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0022_00__Poison Tome, Vol. 1.png",20075,17E73AE6DDB2ED7A3739360709287B65B617E9E51068E21E8D1B95C3D68D64F1,"assets/Training & Upgrades/Drinks & Training Machines/i051_0022_00__Poison Tome, Vol. 1.png"
ITEM::i051_0022_01,ITEM,i051_0022_01,READY,"Poison Codex, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0022_01__Poison Codex, Vol. 1.png",21986,CD58043385BBA6EECD6C30ADBEC4B6C1DE65A7AD15611A3882E34BAB4C454076,"assets/Training & Upgrades/Drinks & Training Machines/i051_0022_01__Poison Codex, Vol. 1.png"
ITEM::i051_0023_00,ITEM,i051_0023_00,READY,"Ground Tome, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0023_00__Ground Tome, Vol. 1.png",19475,3E65B79593E6BE4805C3C62DE4E0A168BC7BD1CE319AA739683C9D77EF475DD4,"assets/Training & Upgrades/Drinks & Training Machines/i051_0023_00__Ground Tome, Vol. 1.png"
ITEM::i051_0023_01,ITEM,i051_0023_01,READY,"Ground Codex, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0023_01__Ground Codex, Vol. 1.png",21047,F9FA858F0E8448F71FE211FE55710416F20E4D36285D669E4E6F4B0D1E12A973,"assets/Training & Upgrades/Drinks & Training Machines/i051_0023_01__Ground Codex, Vol. 1.png"
ITEM::i051_0024_00,ITEM,i051_0024_00,READY,"Flying Tome, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0024_00__Flying Tome, Vol. 1.png",19204,CA1A1A15D613087D8DC475549C7B9ECAB13E596EDFC077225CF4EB80E1BDC0B5,"assets/Training & Upgrades/Drinks & Training Machines/i051_0024_00__Flying Tome, Vol. 1.png"
ITEM::i051_0024_01,ITEM,i051_0024_01,READY,"Flying Codex, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0024_01__Flying Codex, Vol. 1.png",21377,8800605E7680AD9E4E929D8EB96CBC1074F479204D6FF7B01F6EB2C6F869E7AA,"assets/Training & Upgrades/Drinks & Training Machines/i051_0024_01__Flying Codex, Vol. 1.png"
ITEM::i051_0025_00,ITEM,i051_0025_00,READY,"Psychic Tome, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0025_00__Psychic Tome, Vol. 1.png",19806,6BE8E59EDBE62F318EC7DCF9A8CCECF449C077B14A3147031C2F2CA92BC1671E,"assets/Training & Upgrades/Drinks & Training Machines/i051_0025_00__Psychic Tome, Vol. 1.png"
ITEM::i051_0025_01,ITEM,i051_0025_01,READY,"Psychic Codex, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0025_01__Psychic Codex, Vol. 1.png",21936,2697D49868C85146EDF125595D28CB1C277B59C93BB24E58C45F603F818801D2,"assets/Training & Upgrades/Drinks & Training Machines/i051_0025_01__Psychic Codex, Vol. 1.png"
ITEM::i051_0026_00,ITEM,i051_0026_00,READY,"Bug Tome, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0026_00__Bug Tome, Vol. 1.png",20282,1C5A5B3849494C36CC32E43102B3764A24230DD4F5E34FA79B8FB67E9BB53DEA,"assets/Training & Upgrades/Drinks & Training Machines/i051_0026_00__Bug Tome, Vol. 1.png"
ITEM::i051_0026_01,ITEM,i051_0026_01,READY,"Bug Codex, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0026_01__Bug Codex, Vol. 1.png",22506,80F2F2C47AB2895E4A8FFB268F28F47F72542B4AD88F1A6F5E8BA423D93DAFFC,"assets/Training & Upgrades/Drinks & Training Machines/i051_0026_01__Bug Codex, Vol. 1.png"
ITEM::i051_0027_00,ITEM,i051_0027_00,READY,"Rock Tome, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0027_00__Rock Tome, Vol. 1.png",19842,521A97EA003799C915BD1A231969C9C7A8F8D207F67F06F70113AB2AB9487DFC,"assets/Training & Upgrades/Drinks & Training Machines/i051_0027_00__Rock Tome, Vol. 1.png"
ITEM::i051_0027_01,ITEM,i051_0027_01,READY,"Rock Codex, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0027_01__Rock Codex, Vol. 1.png",22209,5FEA8EB4048E506029E5B9823805DA16245C5E2B51A3F83F4289A55A500EEDF7,"assets/Training & Upgrades/Drinks & Training Machines/i051_0027_01__Rock Codex, Vol. 1.png"
ITEM::i051_0028_00,ITEM,i051_0028_00,READY,"Ghost Tome, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0028_00__Ghost Tome, Vol. 1.png",20351,C36A18FD0220F42D47B2B7587CE0CE680760C0DA82901997E65816119E5C96DF,"assets/Training & Upgrades/Drinks & Training Machines/i051_0028_00__Ghost Tome, Vol. 1.png"
ITEM::i051_0028_01,ITEM,i051_0028_01,READY,"Ghost Codex, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0028_01__Ghost Codex, Vol. 1.png",22508,D0DD0BBDD57033E62D7C3E142DC7EB9EAE2C0AC3907A57DC06186048283020A4,"assets/Training & Upgrades/Drinks & Training Machines/i051_0028_01__Ghost Codex, Vol. 1.png"
ITEM::i051_0029_00,ITEM,i051_0029_00,READY,"Dragon Tome, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0029_00__Dragon Tome, Vol. 1.png",19225,44B035BACD352B58A0BF1AD30C0DC9696FA12084D5C2018A53FD59766816C5AC,"assets/Training & Upgrades/Drinks & Training Machines/i051_0029_00__Dragon Tome, Vol. 1.png"
ITEM::i051_0029_01,ITEM,i051_0029_01,READY,"Dragon Codex, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0029_01__Dragon Codex, Vol. 1.png",21280,CC53051965025E6D45147B353712174BE900DC789F5D68CAC3FBE7F80F4A4847,"assets/Training & Upgrades/Drinks & Training Machines/i051_0029_01__Dragon Codex, Vol. 1.png"
ITEM::i051_0030_00,ITEM,i051_0030_00,READY,"Dark Tome, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0030_00__Dark Tome, Vol. 1.png",19466,9A2E93F2EEA7D5AF7CCBE34432BAF16672CFA1C0DC5FB02880CB89EC38A1A6DC,"assets/Training & Upgrades/Drinks & Training Machines/i051_0030_00__Dark Tome, Vol. 1.png"
ITEM::i051_0030_01,ITEM,i051_0030_01,READY,"Dark Codex, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0030_01__Dark Codex, Vol. 1.png",21813,F9DC9549029E6B5E11A42F7AAF7C09583F831B69C929825F9F2FDB629241E8C0,"assets/Training & Upgrades/Drinks & Training Machines/i051_0030_01__Dark Codex, Vol. 1.png"
ITEM::i051_0031_00,ITEM,i051_0031_00,READY,"Steel Tome, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0031_00__Steel Tome, Vol. 1.png",20210,891C183F35370B2FDEE4963D48BF79088A67D6836D17E6EBCEB45AD130154286,"assets/Training & Upgrades/Drinks & Training Machines/i051_0031_00__Steel Tome, Vol. 1.png"
ITEM::i051_0031_01,ITEM,i051_0031_01,READY,"Steel Codex, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0031_01__Steel Codex, Vol. 1.png",21700,E5CA52A0508EA105327CA38BEFDFC38822A0A7DC2E25B44B708481C041D5248C,"assets/Training & Upgrades/Drinks & Training Machines/i051_0031_01__Steel Codex, Vol. 1.png"
ITEM::i051_0032_00,ITEM,i051_0032_00,READY,"Fairy Tome, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0032_00__Fairy Tome, Vol. 1.png",20384,AEB595D905F33888EF91039B2747BD87643613743E1592E904C09ECDACCBED4C,"assets/Training & Upgrades/Drinks & Training Machines/i051_0032_00__Fairy Tome, Vol. 1.png"
ITEM::i051_0032_01,ITEM,i051_0032_01,READY,"Fairy Codex, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0032_01__Fairy Codex, Vol. 1.png",22280,4DDD92CC3F7CE4C0631C38259ADDEB7CF9C674E3CF6686486F8ABCA57B1BDEC6,"assets/Training & Upgrades/Drinks & Training Machines/i051_0032_01__Fairy Codex, Vol. 1.png"
ITEM::i051_0033_00,ITEM,i051_0033_00,READY,"Normal Tome, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0033_00__Normal Tome, Vol. 1.png",19235,5320D4982E0B4693E124418665335A17789E0FD2602562B9BD66767090FB6CBA,"assets/Training & Upgrades/Drinks & Training Machines/i051_0033_00__Normal Tome, Vol. 1.png"
ITEM::i051_0033_01,ITEM,i051_0033_01,READY,"Normal Codex, Vol. 1",STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,"Items/Training & Upgrades/Drinks & Training Machines/i051_0033_01__Normal Codex, Vol. 1.png",21746,97489B3448A6A4CEBFA2D929B5D96F2826DE3E57E019228DF4154C91B49396F4,"assets/Training & Upgrades/Drinks & Training Machines/i051_0033_01__Normal Codex, Vol. 1.png"
ITEM::i051_0034_00,ITEM,i051_0034_00,READY,Skill Sphere,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0034_00__Skill Sphere.png,20399,A59FF9A26FFC90C813A31E235C5EE3A9AA3AE49E176B1D5982E865187245B3E7,assets/Training & Upgrades/Drinks & Training Machines/i051_0034_00__Skill Sphere.png
ITEM::i051_0035_00,ITEM,i051_0035_00,READY,1★ Deluxe Lucky Cookie,STANDALONE_ITEM,Lucky Skills,Lucky Cookies,,Items/Lucky Skills/Lucky Cookies/i051_0035_00__1★ Deluxe Lucky Cookie.png,17984,4064FD8C6B63A7EE16FA08B1E653CD1CE7BA0C78762A68923AE0544C5F7F07CB,assets/Lucky Skills/Lucky Cookies/i051_0035_00__1★ Deluxe Lucky Cookie.png
ITEM::i051_0035_01,ITEM,i051_0035_01,READY,2★ Deluxe Lucky Cookie,STANDALONE_ITEM,Lucky Skills,Lucky Cookies,,Items/Lucky Skills/Lucky Cookies/i051_0035_01__2★ Deluxe Lucky Cookie.png,19179,D09CD1548158660D6A3B4AB5AB3CECE6988336270B5F3AF21CCC788B2F152152,assets/Lucky Skills/Lucky Cookies/i051_0035_01__2★ Deluxe Lucky Cookie.png
ITEM::i051_0035_02,ITEM,i051_0035_02,READY,3★ Deluxe Lucky Cookie,STANDALONE_ITEM,Lucky Skills,Lucky Cookies,,Items/Lucky Skills/Lucky Cookies/i051_0035_02__3★ Deluxe Lucky Cookie.png,19915,E335A5228A77A7BD95B1A388D6B2E19DA322F6912DC194BB898B991652AD77AB,assets/Lucky Skills/Lucky Cookies/i051_0035_02__3★ Deluxe Lucky Cookie.png
ITEM::i051_0036_00,ITEM,i051_0036_00,HOLD,,STANDALONE_ITEM,Lucky Skills,Lucky Cookies,,Items/Lucky Skills/Lucky Cookies/i051_0036_00.png,19051,265C28387D38847F3B08B9BE35C67EB4E28FD0D2BA0CB701618C492DBC6C6D56,assets/Lucky Skills/Lucky Cookies/i051_0036_00.png
ITEM::i051_0037_00,ITEM,i051_0037_00,READY,Certificate of Excellence,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0037_00__Certificate of Excellence.png,16111,56E2CC42BCA67C6484A8CC826E50D89456EDC346012E53E4E4D5812FC56C3618,assets/Training & Upgrades/Drinks & Training Machines/i051_0037_00__Certificate of Excellence.png
ITEM::i051_0038_00,ITEM,i051_0038_00,READY,Sprint Soda,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0038_00__Sprint Soda.png,15672,98F628649C79141BF333F1169D53AC9FD54EBA2A76605F4A756FCAD6D79B7B12,assets/Training & Upgrades/Drinks & Training Machines/i051_0038_00__Sprint Soda.png
ITEM::i051_0038_01,ITEM,i051_0038_01,READY,Great Sprint Soda,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0038_01__Great Sprint Soda.png,19899,E2318AECF920788FDCD15019F53FDCFDA65F1A8E73C76D845B199A648D749186,assets/Training & Upgrades/Drinks & Training Machines/i051_0038_01__Great Sprint Soda.png
ITEM::i051_0038_02,ITEM,i051_0038_02,READY,Ultra Sprint Soda,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0038_02__Ultra Sprint Soda.png,19226,8BEC5AE1B0B91D5C33B17559A9FD6A7DA5705A7BDA198200387447431BFC9643,assets/Training & Upgrades/Drinks & Training Machines/i051_0038_02__Ultra Sprint Soda.png
ITEM::i051_0038_03,ITEM,i051_0038_03,READY,Sprint Soda +,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0038_03__Sprint Soda +.png,16924,03C25FB5272533C252E15CCD06AD582857F0363D6A7483F975509D84F8CE1E4A,assets/Training & Upgrades/Drinks & Training Machines/i051_0038_03__Sprint Soda +.png
ITEM::i051_0038_04,ITEM,i051_0038_04,READY,Great Sprint Soda +,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0038_04__Great Sprint Soda +.png,20769,9DB7E9B38806C765AE5856CBA16224D5328A5D9303344B0F14609B3698017DF0,assets/Training & Upgrades/Drinks & Training Machines/i051_0038_04__Great Sprint Soda +.png
ITEM::i051_0038_05,ITEM,i051_0038_05,READY,Ultra Sprint Soda +,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0038_05__Ultra Sprint Soda +.png,20979,87F1285742840B7EACDC9C6E91ECC9ED8093AA974AB2C1E87B28646F14C52B00,assets/Training & Upgrades/Drinks & Training Machines/i051_0038_05__Ultra Sprint Soda +.png
ITEM::i051_0038_06,ITEM,i051_0038_06,READY,Sprint Soda ++,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0038_06__Sprint Soda ++.png,14757,AC64CADFD7A3202219E6FD61FB84C2512B7A4C90C582645609BF6049728222CC,assets/Training & Upgrades/Drinks & Training Machines/i051_0038_06__Sprint Soda ++.png
ITEM::i051_0038_07,ITEM,i051_0038_07,READY,Great Sprint Soda ++,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0038_07__Great Sprint Soda ++.png,19978,D818770CCBACBE9AC43F944BDCB4D76327C37FD00687C4865DAADC8B0AF91CD9,assets/Training & Upgrades/Drinks & Training Machines/i051_0038_07__Great Sprint Soda ++.png
ITEM::i051_0039_00,ITEM,i051_0039_00,READY,Field Fizz,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0039_00__Field Fizz.png,15479,131439167496667C8F095A7A1F2160A0798A0D0EB368C44BE3897C3AD32ABA0B,assets/Training & Upgrades/Drinks & Training Machines/i051_0039_00__Field Fizz.png
ITEM::i051_0039_01,ITEM,i051_0039_01,READY,Great Field Fizz,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0039_01__Great Field Fizz.png,20162,A5F96E7A7C0B9FFDA34D42B99A1736AB538E5328BCCE916F3BE34E25CB007AE5,assets/Training & Upgrades/Drinks & Training Machines/i051_0039_01__Great Field Fizz.png
ITEM::i051_0039_02,ITEM,i051_0039_02,READY,Ultra Field Fizz,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0039_02__Ultra Field Fizz.png,19176,AEBAF1F485FFB6036E1E0CA4272F133F478720EB91890EB073EDA9E492300F82,assets/Training & Upgrades/Drinks & Training Machines/i051_0039_02__Ultra Field Fizz.png
ITEM::i051_0039_03,ITEM,i051_0039_03,READY,Field Fizz +,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0039_03__Field Fizz +.png,16738,74A31F16AB1B0328A0A2862B5EF86BA9FAF2EE951753174B342483230E4564BD,assets/Training & Upgrades/Drinks & Training Machines/i051_0039_03__Field Fizz +.png
ITEM::i051_0039_04,ITEM,i051_0039_04,READY,Great Field Fizz +,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0039_04__Great Field Fizz +.png,20778,8693D08C9F0FEDAC039AAE691FEC1C19A4C2192E25BCC5AC70ED7DE2BB1F937F,assets/Training & Upgrades/Drinks & Training Machines/i051_0039_04__Great Field Fizz +.png
ITEM::i051_0039_05,ITEM,i051_0039_05,READY,Ultra Field Fizz +,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0039_05__Ultra Field Fizz +.png,20877,3954E27A5C3CF706F4F9F30EA5057FD3ABE62E02CC8A74A29C6737C02C5E0913,assets/Training & Upgrades/Drinks & Training Machines/i051_0039_05__Ultra Field Fizz +.png
ITEM::i051_0039_06,ITEM,i051_0039_06,READY,Field Fizz ++,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0039_06__Field Fizz ++.png,15025,632369FD7886FF4B3ADEDE4F14BAAEF5A5A84A66B725418979D8B605730EAC89,assets/Training & Upgrades/Drinks & Training Machines/i051_0039_06__Field Fizz ++.png
ITEM::i051_0039_07,ITEM,i051_0039_07,READY,Great Field Fizz ++,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0039_07__Great Field Fizz ++.png,20116,8D29F581A11ED3DAC23F1F1474BE6C58ABCA91A86B66647698127A5C89722667,assets/Training & Upgrades/Drinks & Training Machines/i051_0039_07__Great Field Fizz ++.png
ITEM::i051_0040_00,ITEM,i051_0040_00,READY,Plaque of Perfection,STANDALONE_ITEM,Training & Upgrades,Drinks & Training Machines,,Items/Training & Upgrades/Drinks & Training Machines/i051_0040_00__Plaque of Perfection.png,14357,E1788E9C3ED4038FEB2EB84EF96505A2CD50CE09E7485DE1D148FBE552E8B8B8,assets/Training & Upgrades/Drinks & Training Machines/i051_0040_00__Plaque of Perfection.png
ITEM::i051_0041_00,ITEM,i051_0041_00,READY,[Trainer] Tower Lucky Cookie 1,STANDALONE_ITEM,Lucky Skills,Lucky Cookies,,Items/Lucky Skills/Lucky Cookies/i051_0041_00__[Trainer] Tower Lucky Cookie 1.png,19392,24ED09CFABDD41C0A30755F1D2DE96136316BB32AFAC5CD29238DFC6E4ACED62,assets/Lucky Skills/Lucky Cookies/i051_0041_00__[Trainer] Tower Lucky Cookie 1.png
ITEM::i051_0041_01,ITEM,i051_0041_01,HOLD,,STANDALONE_ITEM,Lucky Skills,Lucky Cookies,,Items/Lucky Skills/Lucky Cookies/i051_0041_01.png,20712,5AA34FFDD640E9BEC7E393A388E9B9EBBB7D6E3174511242CC6177ECB1690D6E,assets/Lucky Skills/Lucky Cookies/i051_0041_01.png
ITEM::i051_0042_01,ITEM,i051_0042_01,READY,[Trainer] Gym Battle Lucky Cookie 1,STANDALONE_ITEM,Lucky Skills,Lucky Cookies,,Items/Lucky Skills/Lucky Cookies/i051_0042_01__[Trainer] Gym Battle Lucky Cookie 1.png,18536,3B5911EF7986B297132BF991269661E7465AC4002CE24541FD28194C72BFC13A,assets/Lucky Skills/Lucky Cookies/i051_0042_01__[Trainer] Gym Battle Lucky Cookie 1.png
ITEM::i052_0001_00,ITEM,i052_0001_00,READY,1★ Level-Up Manual,STANDALONE_ITEM,Training & Upgrades,Level-Up Manuals,,Items/Training & Upgrades/Level-Up Manuals/i052_0001_00__1★ Level-Up Manual.png,19480,87AFDC2273A0A0CA974540D152D3D7819FF756A0FC2411EEBAA582233113FEAF,assets/Training & Upgrades/Level-Up Manuals/i052_0001_00__1★ Level-Up Manual.png
ITEM::i052_0001_01,ITEM,i052_0001_01,READY,2★ Level-Up Manual,STANDALONE_ITEM,Training & Upgrades,Level-Up Manuals,,Items/Training & Upgrades/Level-Up Manuals/i052_0001_01__2★ Level-Up Manual.png,20984,0E9621704C68AF102FD2F7E77624B27C9535B032B08E7C6127196BDCD83D5C38,assets/Training & Upgrades/Level-Up Manuals/i052_0001_01__2★ Level-Up Manual.png
ITEM::i052_0001_02,ITEM,i052_0001_02,READY,3★ Level-Up Manual,STANDALONE_ITEM,Training & Upgrades,Level-Up Manuals,,Items/Training & Upgrades/Level-Up Manuals/i052_0001_02__3★ Level-Up Manual.png,23325,B347A5DDCD7B839DFBBBA84DFF3FD011F9072C07017ADF59E22E6843902AD536,assets/Training & Upgrades/Level-Up Manuals/i052_0001_02__3★ Level-Up Manual.png
ITEM::i052_0001_03,ITEM,i052_0001_03,READY,4★ Level-Up Manual,STANDALONE_ITEM,Training & Upgrades,Level-Up Manuals,,Items/Training & Upgrades/Level-Up Manuals/i052_0001_03__4★ Level-Up Manual.png,23945,BC9B13B57D941B54DA97858E9F7A4C20686F35EE54A60A6C9A86C54B58C53D40,assets/Training & Upgrades/Level-Up Manuals/i052_0001_03__4★ Level-Up Manual.png
ITEM::i053_0001_00,ITEM,i053_0001_00,HOLD,,STANDALONE_ITEM,Miscellaneous,Dynamic Templates,,Items/Miscellaneous/Dynamic Templates/i053_0001_00.png,29367,A06F7C94951129347352A9299F3575BF5FAC3962979A7A19B930A3A7005F80F8,assets/Miscellaneous/Dynamic Templates/i053_0001_00.png
ITEM::i055_0001_00,ITEM,i055_0001_00,READY,Custom ★ Power-Up — 1★ Tier,STANDALONE_ITEM,Training & Upgrades,Power-Ups,,Items/Training & Upgrades/Power-Ups/i055_0001_00__Custom ★ Power-Up — 1★ Tier.png,19052,E7BC807BCE8D0CA930E1B6391694EF9925C9AA14F3CFBA619B36574DA4F64468,assets/Training & Upgrades/Power-Ups/i055_0001_00__Custom ★ Power-Up — 1★ Tier.png
